Status,Departure Gate,Arrival IATA Code,Scheduled Departure Time,Departure Delay (min),Airline Name,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Rain 1h,Snow 1h
landed,C88,JFK,2024-03-07 17:00:00,11.0,Delta Air Lines,5.89,3.2,1023,53,3.58,23,100,Clouds,0.0,0.0
scheduled,,JFK,2024-03-07 18:00:00,21.0,Jazz,6.43,4.81,1023,52,2.24,0,100,Clouds,0.0,0.0
landed,,LAS,2024-03-07 09:00:00,16.0,VistaJet,2.74,-0.64,1019,67,3.58,45,100,Clouds,0.0,0.0
landed,C77,LAS,2024-03-07 19:00:00,46.0,Air Canada,6.87,3.92,1023,52,4.47,338,100,Clouds,0.0,0.0
landed,C86,LAS,2024-03-07 08:00:00,8.0,Air Canada Rouge,2.91,-0.11,1019,68,3.13,68,100,Clouds,0.0,0.0
landed,C56,LAX,2024-03-07 17:00:00,16.0,Air Canada,5.89,3.2,1023,53,3.58,23,100,Clouds,0.0,0.0
landed,C85,LGA,2024-03-07 07:00:00,16.0,American Airlines,3.47,1.34,1019,69,2.24,23,100,Clouds,0.0,0.0
landed,C81,LGA,2024-03-07 10:00:00,,American Airlines,2.64,1.5,1019,66,1.34,45,100,Clouds,0.0,0.0
landed,C81,LGA,2024-03-07 17:00:00,6.0,American Airlines,5.89,3.2,1023,53,3.58,23,100,Clouds,0.0,0.0
scheduled,,LGA,2024-03-07 18:00:00,21.0,Air Canada,6.43,4.81,1023,52,2.24,0,100,Clouds,0.0,0.0
landed,,LGA,2024-03-07 20:00:00,16.0,Air Canada,7.38,6.34,1023,51,1.79,0,97,Clouds,0.0,0.0
landed,C80,LGA,2024-03-07 08:00:00,13.0,Air Canada,2.91,-0.11,1019,68,3.13,68,100,Clouds,0.0,0.0
cancelled,C75,LGA,2024-03-07 13:00:00,81.0,Air Canada,2.24,1.04,1021,64,1.34,23,100,Clouds,0.0,0.0
landed,A67,AGP,2024-03-24 20:00:00,29.0,Air Transat,0.92,-1.66,1028,59,2.24,225,5,Clear,0.0,0.0
landed,A57,AMS,2024-03-24 20:00:00,22.0,KLM,0.92,-1.66,1028,59,2.24,225,5,Clear,0.0,0.0
landed,C88,ATL,2024-03-24 18:00:00,22.0,Air Canada,-0.59,-3.43,1028,58,2.24,248,6,Clear,0.0,0.0
landed,C86,ATL,2024-03-24 13:00:00,15.0,Delta Air Lines,-6.48,-6.48,1026,83,0.45,293,8,Clear,0.0,0.0
landed,C84,ATL,2024-03-24 07:00:00,32.0,Delta Air Lines,-8.09,-11.53,1021,88,1.79,248,0,Clear,0.0,0.0
landed,C86,ATL,2024-03-24 18:00:00,35.0,Delta Air Lines,-0.59,-3.43,1028,58,2.24,248,6,Clear,0.0,0.0
active,A67,AZS,2024-03-24 15:00:00,35.0,Air Transat,-2.83,-2.83,1027,59,0.89,270,7,Snow,0.0,0.51
landed,A51,BCN,2024-03-24 19:00:00,23.0,Air Canada,0.52,-2.99,1028,59,3.13,270,3,Clear,0.0,0.0
active,,BCT,2024-03-24 08:00:00,,empty,-7.97,-7.97,1021,87,0.89,248,0,Clear,0.0,0.0
active,,BCT,2024-03-24 08:00:00,,Flightpath Charter Airways,-7.97,-7.97,1021,87,0.89,248,0,Clear,0.0,0.0
scheduled,A59,BGI,2024-03-24 09:00:00,62.0,Air Canada,-8.03,-12.75,1022,87,2.67,287,1,Clear,0.0,0.0
landed,C76,BOS,2024-03-24 08:00:00,46.0,Air Canada,-7.97,-7.97,1021,87,0.89,248,0,Clear,0.0,0.0
landed,C74,BOS,2024-03-24 16:00:00,11.0,Air Canada,-2.34,-4.14,1027,60,1.34,270,7,Clear,0.0,0.0
landed,C77,BOS,2024-03-24 13:00:00,13.0,Air Canada,-6.48,-6.48,1026,83,0.45,293,8,Clear,0.0,0.0
landed,A61,BRU,2024-03-24 19:00:00,22.0,Air Canada,0.52,-2.99,1028,59,3.13,270,3,Clear,0.0,0.0
scheduled,A51,CCC,2024-03-24 15:00:00,10.0,Air Canada,-2.83,-2.83,1027,59,0.89,270,7,Snow,0.0,0.51
active,A51,CCC,2024-03-24 15:00:00,10.0,Air Canada Rouge,-2.83,-2.83,1027,59,0.89,270,7,Snow,0.0,0.51
active,A65,CCC,2024-03-24 16:00:00,24.0,Air Transat,-2.34,-4.14,1027,60,1.34,270,7,Clear,0.0,0.0
landed,A68,CCC,2024-03-24 06:00:00,43.0,Sunwing,-9.45,-13.1,1021,88,1.79,270,33,Clouds,0.0,0.0
scheduled,A56,CDG,2024-03-24 22:00:00,64.0,Air Canada,0.9,-1.68,1029,60,2.24,203,5,Clear,0.0,0.0
landed,A68,CDG,2024-03-24 19:00:00,15.0,Air Canada,0.52,-2.99,1028,59,3.13,270,3,Clear,0.0,0.0
landed,57,CDG,2024-03-24 18:00:00,36.0,Air France,-0.59,-3.43,1028,58,2.24,248,6,Clear,0.0,0.0
landed,A55,CDG,2024-03-24 20:00:00,18.0,Air France,0.92,-1.66,1028,59,2.24,225,5,Clear,0.0,0.0
landed,A66,CDG,2024-03-24 20:00:00,25.0,Air Transat,0.92,-1.66,1028,59,2.24,225,5,Clear,0.0,0.0
landed,,CLT,2024-03-24 08:00:00,3.0,Airsprint,-7.97,-7.97,1021,87,0.89,248,0,Clear,0.0,0.0
landed,C81,CLT,2024-03-24 14:00:00,17.0,American Airlines,-4.24,-6.28,1026,66,1.34,0,7,Snow,0.0,0.51
landed,C81,CLT,2024-03-24 07:00:00,35.0,American Airlines,-8.09,-11.53,1021,88,1.79,248,0,Clear,0.0,0.0
landed,A52,CMN,2024-03-24 19:00:00,45.0,Air Canada,0.52,-2.99,1028,59,3.13,270,3,Clear,0.0,0.0
landed,A68,CMN,2024-03-24 21:00:00,32.0,Royal Air Maroc,0.74,-4.83,1028,58,6.69,250,0,Clear,0.0,0.0
landed,,CUN,2024-03-24 10:00:00,18.0,Air Canada,-8.45,-13.41,1023,87,2.8,301,2,Clear,0.0,0.0
landed,A52,CUN,2024-03-24 08:00:00,33.0,Air Canada,-7.97,-7.97,1021,87,0.89,248,0,Clear,0.0,0.0
scheduled,A59,CUN,2024-03-24 13:00:00,140.0,Flair Airlines,-6.48,-6.48,1026,83,0.45,293,8,Clear,0.0,0.0
landed,A66,CUN,2024-03-24 17:00:00,33.0,Air Canada Rouge,-1.92,-7.4,1028,59,5.14,250,0,Clear,0.0,0.0
landed,A63,CUN,2024-03-24 07:00:00,36.0,Air Transat,-8.09,-11.53,1021,88,1.79,248,0,Clear,0.0,0.0
landed,A66,CUN,2024-03-24 14:00:00,46.0,Air Transat,-4.24,-6.28,1026,66,1.34,0,7,Snow,0.0,0.51
landed,A61,CUN,2024-03-24 09:00:00,31.0,Sunwing,-8.03,-12.75,1022,87,2.67,287,1,Clear,0.0,0.0
landed,A68,CUR,2024-03-24 09:00:00,39.0,Air Canada Rouge,-8.03,-12.75,1022,87,2.67,287,1,Clear,0.0,0.0
landed,,CVG,2024-03-24 07:00:00,55.0,Sunwing,-8.09,-11.53,1021,88,1.79,248,0,Clear,0.0,0.0
scheduled,,DCA,2024-03-24 13:00:00,21.0,Air Canada,-6.48,-6.48,1026,83,0.45,293,8,Clear,0.0,0.0
landed,C83,DCA,2024-03-24 08:00:00,32.0,Air Canada,-7.97,-7.97,1021,87,0.89,248,0,Clear,0.0,0.0
scheduled,C80,DCA,2024-03-24 13:00:00,21.0,Air Canada,-6.48,-6.48,1026,83,0.45,293,8,Clear,0.0,0.0
landed,C73,DCA,2024-03-24 19:00:00,14.0,Air Canada,0.52,-2.99,1028,59,3.13,270,3,Clear,0.0,0.0
scheduled,,DCA,2024-03-24 13:00:00,21.0,Jazz,-6.48,-6.48,1026,83,0.45,293,8,Clear,0.0,0.0
landed,A59,DEL,2024-03-24 20:00:00,18.0,Air Canada,0.92,-1.66,1028,59,2.24,225,5,Clear,0.0,0.0
landed,C85,DEN,2024-03-24 08:00:00,50.0,Air Canada,-7.97,-7.97,1021,87,0.89,248,0,Clear,0.0,0.0
landed,C81,DFW,2024-03-24 15:00:00,24.0,American Airlines,-2.83,-2.83,1027,59,0.89,270,7,Snow,0.0,0.51
landed,C79,DFW,2024-03-24 18:00:00,16.0,Air Canada,-0.59,-3.43,1028,58,2.24,248,6,Clear,0.0,0.0
cancelled,,ADS,2024-04-05 12:00:00,,Executive Jet Management,0.78,-4.78,1002,95,6.69,20,100,Rain,1.02,0.0
landed,A60,ALG,2024-04-05 16:00:00,31.0,Air Algerie,2.98,0.76,1003,92,2.24,45,100,Clouds,0.0,0.0
landed,A57,AMM,2024-04-05 13:00:00,10.0,Royal Jordanian,1.38,-3.27,1002,95,5.14,30,100,Drizzle,1.52,0.0
landed,A51,AMS,2024-04-05 22:00:00,5.0,Air Canada,3.18,-0.45,1006,90,4.12,10,100,Rain,0.7,0.0
landed,A55,AMS,2024-04-05 18:00:00,24.0,KLM,3.93,2.36,1004,88,1.79,68,100,Clouds,0.0,0.0
landed,A60,ANU,2024-04-05 09:00:00,10.0,Air Canada Rouge,0.26,-1.88,1001,96,1.79,23,100,Rain,0.51,0.0
active,C73,ATL,2024-04-05 18:00:00,225.0,Air Canada,3.93,2.36,1004,88,1.79,68,100,Clouds,0.0,0.0
landed,C82,ATL,2024-04-05 13:00:00,13.0,Delta Air Lines,1.38,-3.27,1002,95,5.14,30,100,Drizzle,1.52,0.0
landed,C84,ATL,2024-04-05 07:00:00,38.0,Delta Air Lines,0.17,-5.99,1001,95,7.72,30,100,Rain,0.51,0.0
landed,C86,ATL,2024-04-05 18:00:00,18.0,Delta Air Lines,3.93,2.36,1004,88,1.79,68,100,Clouds,0.0,0.0
active,A68,AZS,2024-04-05 15:00:00,20.0,Air Transat,2.46,-2.17,1002,93,5.66,30,100,Mist,0.0,0.0
active,,BCT,2024-04-05 10:00:00,25.0,Airsprint,0.32,-4.87,1001,95,5.66,30,100,Snow,0.0,0.25
landed,A58,BOG,2024-04-05 23:00:00,,SA AVIANCA,2.49,-1.3,1006,90,4.12,60,100,Mist,0.0,0.0
scheduled,,BOS,2024-04-05 11:00:00,15.0,empty,0.52,-4.87,1001,95,6.17,30,100,Snow,0.51,0.0
scheduled,C75,BOS,2024-04-05 16:00:00,108.0,Air Canada,2.98,0.76,1003,92,2.24,45,100,Clouds,0.0,0.0
scheduled,,BOS,2024-04-05 11:00:00,83.0,Air Canada,0.52,-4.87,1001,95,6.17,30,100,Snow,0.51,0.0
landed,C84,BOS,2024-04-05 08:00:00,25.0,Air Canada,0.21,-5.73,1001,95,7.2,40,100,Snow,0.51,0.0
landed,C79,BOS,2024-04-05 13:00:00,19.0,Air Canada,1.38,-3.27,1002,95,5.14,30,100,Drizzle,1.52,0.0
landed,C74,BOS,2024-04-05 18:00:00,89.0,Air Canada,3.93,2.36,1004,88,1.79,68,100,Clouds,0.0,0.0
landed,A64,BRU,2024-04-05 17:00:00,24.0,Air Canada,3.59,-1.56,1002,88,7.72,40,100,Mist,0.0,0.0
active,,BTV,2024-04-05 09:00:00,14.0,Private owner,0.26,-1.88,1001,96,1.79,23,100,Rain,0.51,0.0
landed,,BZN,2024-04-05 09:00:00,19.0,Airsprint,0.26,-1.88,1001,96,1.79,23,100,Rain,0.51,0.0
landed,A56,CCC,2024-04-05 15:00:00,6.0,Air Canada Rouge,2.46,-2.17,1002,93,5.66,30,100,Mist,0.0,0.0
active,A52,CCC,2024-04-05 06:00:00,35.0,Sunwing,0.16,-6.4,1002,95,8.75,20,100,Mist,0.51,0.0
landed,A52,CDG,2024-04-05 20:00:00,23.0,Air Canada,4.27,0.36,1004,85,5.14,30,100,Rain,1.0,0.0
landed,A58,CDG,2024-04-05 18:00:00,34.0,Air Canada,3.93,2.36,1004,88,1.79,68,100,Clouds,0.0,0.0
landed,A55,CDG,2024-04-05 17:00:00,26.0,Air France,3.59,-1.56,1002,88,7.72,40,100,Mist,0.0,0.0
landed,A57,CDG,2024-04-05 19:00:00,31.0,Air France,4.12,0.42,1004,88,4.63,20,100,Clouds,0.0,0.0
landed,A67,CDG,2024-04-05 20:00:00,33.0,Air Transat,4.27,0.36,1004,85,5.14,30,100,Rain,1.0,0.0
active,A65,CFG,2024-04-05 16:00:00,44.0,Sunwing,2.98,0.76,1003,92,2.24,45,100,Clouds,0.0,0.0
active,,CLT,2024-04-05 09:00:00,6.0,empty,0.26,-1.88,1001,96,1.79,23,100,Rain,0.51,0.0
landed,C79,CLT,2024-04-05 14:00:00,21.0,American Airlines,1.8,-2.74,1002,95,5.14,40,100,Mist,1.52,0.0
landed,C79,CLT,2024-04-05 07:00:00,42.0,American Airlines,0.17,-5.99,1001,95,7.72,30,100,Rain,0.51,0.0
landed,A65,CMN,2024-04-05 19:00:00,32.0,Air Canada,4.12,0.42,1004,88,4.63,20,100,Clouds,0.0,0.0
landed,A57,CMN,2024-04-05 12:00:00,38.0,Royal Air Maroc,0.78,-4.78,1002,95,6.69,20,100,Rain,1.02,0.0
landed,A65,CMN,2024-04-05 21:00:00,61.0,Royal Air Maroc,3.57,-0.52,1005,88,5.14,10,100,Clouds,0.0,0.0
landed,A55,CUN,2024-04-05 08:00:00,23.0,Air Canada,0.21,-5.73,1001,95,7.2,40,100,Snow,0.51,0.0
scheduled,A66,CUN,2024-04-05 13:00:00,121.0,Flair Airlines,1.38,-3.27,1002,95,5.14,30,100,Drizzle,1.52,0.0
scheduled,A66,CUN,2024-04-05 17:00:00,133.0,Air Canada Rouge,3.59,-1.56,1002,88,7.72,40,100,Mist,0.0,0.0
landed,A58,CUN,2024-04-05 07:00:00,47.0,Air Transat,0.17,-5.99,1001,95,7.72,30,100,Rain,0.51,0.0
landed,A63,CUN,2024-04-05 14:00:00,17.0,Air Transat,1.8,-2.74,1002,95,5.14,40,100,Mist,1.52,0.0
landed,A57,CUN,2024-04-05 09:00:00,40.0,Sunwing,0.26,-1.88,1001,96,1.79,23,100,Rain,0.51,0.0
landed,A67,CYO,2024-04-05 15:00:00,59.0,Sunwing,2.46,-2.17,1002,93,5.66,30,100,Mist,0.0,0.0
scheduled,A50,CZM,2024-04-05 07:00:00,137.0,Air Transat,0.17,-5.99,1001,95,7.72,30,100,Rain,0.51,0.0
landed,C73,DCA,2024-04-05 08:00:00,40.0,Air Canada,0.21,-5.73,1001,95,7.2,40,100,Snow,0.51,0.0
landed,C85,DCA,2024-04-05 13:00:00,26.0,Air Canada,1.38,-3.27,1002,95,5.14,30,100,Drizzle,1.52,0.0
landed,C79,DCA,2024-04-05 19:00:00,35.0,Air Canada,4.12,0.42,1004,88,4.63,20,100,Clouds,0.0,0.0
landed,C76,DEN,2024-04-05 08:00:00,23.0,Air Canada,0.21,-5.73,1001,95,7.2,40,100,Snow,0.51,0.0
landed,C79,DFW,2024-04-05 15:00:00,30.0,American Airlines,2.46,-2.17,1002,93,5.66,30,100,Mist,0.0,0.0
scheduled,,JFK,2024-03-22 18:00:00,,Jazz,-5.75,-9.5,1029,45,2.24,225,85,Clouds,0.0,0.0
scheduled,C77,LAS,2024-03-22 19:00:00,129.0,Air Canada,-4.9,-8.5,1028,44,2.24,270,100,Clouds,0.0,0.0
scheduled,,LAS,2024-03-22 09:00:00,,Delta Air Lines,-10.69,-10.69,1029,62,0.89,293,14,Clouds,0.0,0.0
landed,C79,LAS,2024-03-22 08:00:00,7.0,Air Canada Rouge,-10.46,-15.03,1028,60,2.24,293,8,Clear,0.0,0.0
landed,C56,LAX,2024-03-22 17:00:00,16.0,Air Canada,-6.3,-11.65,1029,47,3.58,270,82,Clouds,0.0,0.0
landed,C85,LGA,2024-03-22 07:00:00,10.0,American Airlines,-9.97,-14.45,1027,58,2.24,315,8,Clear,0.0,0.0
landed,C81,LGA,2024-03-22 10:00:00,18.0,American Airlines,-11.15,-15.84,1029,63,2.24,293,13,Clouds,0.0,0.0
landed,C81,LGA,2024-03-22 17:00:00,11.0,American Airlines,-6.3,-11.65,1029,47,3.58,270,82,Clouds,0.0,0.0
landed,,LGA,2024-03-22 17:00:00,23.0,Air Canada,-6.3,-11.65,1029,47,3.58,270,82,Clouds,0.0,0.0
landed,,LGA,2024-03-22 18:00:00,19.0,Air Canada,-5.75,-9.5,1029,45,2.24,225,85,Clouds,0.0,0.0
landed,,LGA,2024-03-22 20:00:00,19.0,Air Canada,-4.57,-7.46,1028,44,1.79,270,100,Clouds,0.0,0.0
landed,C86,LGA,2024-03-22 08:00:00,28.0,Air Canada,-10.46,-15.03,1028,60,2.24,293,8,Clear,0.0,0.0
landed,C85,LGA,2024-03-22 13:00:00,28.0,Air Canada,-9.87,-13.58,1031,55,1.79,270,54,Clouds,0.0,0.0
landed,C76,LGA,2024-03-22 15:00:00,15.0,Air Canada,-7.85,-13.95,1030,48,4.02,248,70,Clouds,0.0,0.0
scheduled,C83,LGA,2024-03-22 17:00:00,10.0,Air Canada,-6.3,-11.65,1029,47,3.58,270,82,Clouds,0.0,0.0
scheduled,C77,LGA,2024-03-22 18:00:00,21.0,Air Canada,-5.75,-9.5,1029,45,2.24,225,85,Clouds,0.0,0.0
scheduled,C74,LGA,2024-03-22 20:00:00,19.0,Air Canada,-4.57,-7.46,1028,44,1.79,270,100,Clouds,0.0,0.0
landed,C88,LGA,2024-03-22 06:00:00,18.0,Delta Air Lines,-9.41,-12.13,1027,58,1.34,293,14,Clouds,0.0,0.0
landed,C88,LGA,2024-03-22 16:00:00,12.0,Delta Air Lines,-7.03,-12.09,1030,49,3.13,248,78,Clouds,0.0,0.0
landed,C86,LGA,2024-03-22 10:00:00,8.0,Delta Air Lines,-11.15,-15.84,1029,63,2.24,293,13,Clouds,0.0,0.0
active,,LGA,2024-03-22 17:00:00,21.0,Jazz,-6.3,-11.65,1029,47,3.58,270,82,Clouds,0.0,0.0
scheduled,,LGA,2024-03-22 18:00:00,,Jazz,-5.75,-9.5,1029,45,2.24,225,85,Clouds,0.0,0.0
scheduled,,LGA,2024-03-22 20:00:00,20.0,Jazz,-4.57,-7.46,1028,44,1.79,270,100,Clouds,0.0,0.0
landed,A66,LHR,2024-03-22 20:00:00,31.0,Air Canada,-4.57,-7.46,1028,44,1.79,270,100,Clouds,0.0,0.0
scheduled,A63,LHR,2024-03-22 21:00:00,94.0,British Airways,-4.03,-7.48,1028,43,2.24,225,100,Clouds,0.0,0.0
landed,A65,LIM,2024-03-22 23:00:00,16.0,Air Transat,-4.74,-7.66,1027,46,1.79,248,100,Clouds,0.0,0.0
landed,A57,LIS,2024-03-22 22:00:00,6.0,TAP Air Portugal,-4.2,-6.24,1027,44,1.34,248,100,Clouds,0.0,0.0
landed,A68,LRM,2024-03-22 07:00:00,17.0,Air Transat,-9.97,-14.45,1027,58,2.24,315,8,Clear,0.0,0.0
landed,A58,LYS,2024-03-22 21:00:00,36.0,Air Canada,-4.03,-7.48,1028,43,2.24,225,100,Clouds,0.0,0.0
landed,A65,LYS,2024-03-22 20:00:00,10.0,Air Transat,-4.57,-7.46,1028,44,1.79,270,100,Clouds,0.0,0.0
landed,A57,MBJ,2024-03-22 08:00:00,85.0,Air Canada,-10.46,-15.03,1028,60,2.24,293,8,Clear,0.0,0.0
landed,A66,MBJ,2024-03-22 07:00:00,17.0,Air Transat,-9.97,-14.45,1027,58,2.24,315,8,Clear,0.0,0.0
landed,C77,MCO,2024-03-22 09:00:00,15.0,Air Canada Rouge,-10.69,-10.69,1029,62,0.89,293,14,Clouds,0.0,0.0
landed,C75,MCO,2024-03-22 13:00:00,41.0,Air Canada Rouge,-9.87,-13.58,1031,55,1.79,270,54,Clouds,0.0,0.0
scheduled,C76,MCO,2024-03-22 18:00:00,188.0,Air Canada Rouge,-5.75,-9.5,1029,45,2.24,225,85,Clouds,0.0,0.0
landed,C83,MCO,2024-03-22 06:00:00,9.0,Air Transat,-9.41,-12.13,1027,58,1.34,293,14,Clouds,0.0,0.0
landed,A52,MEX,2024-03-22 18:00:00,18.0,Air Canada,-5.75,-9.5,1029,45,2.24,225,85,Clouds,0.0,0.0
landed,A56,MEX,2024-03-22 23:00:00,23.0,Aeromexico,-4.74,-7.66,1027,46,1.79,248,100,Clouds,0.0,0.0
landed,A63,MEX,2024-03-22 09:00:00,28.0,Aeromexico,-10.69,-10.69,1029,62,0.89,293,14,Clouds,0.0,0.0
landed,C81,MIA,2024-03-22 07:00:00,13.0,American Airlines,-9.97,-14.45,1027,58,2.24,315,8,Clear,0.0,0.0
landed,C83,MIA,2024-03-22 08:00:00,27.0,Air Canada,-10.46,-15.03,1028,60,2.24,293,8,Clear,0.0,0.0
landed,C76,MIA,2024-03-22 18:00:00,23.0,Air Canada,-5.75,-9.5,1029,45,2.24,225,85,Clouds,0.0,0.0
landed,C84,MIA,2024-03-22 16:00:00,33.0,Air Transat,-7.03,-12.09,1030,49,3.13,248,78,Clouds,0.0,0.0
landed,C85,MSP,2024-03-22 17:00:00,62.0,Air Canada,-6.3,-11.65,1029,47,3.58,270,82,Clouds,0.0,0.0
landed,C86,MSP,2024-03-22 06:00:00,19.0,Delta Air Lines,-9.41,-12.13,1027,58,1.34,293,14,Clouds,0.0,0.0
landed,A52,NRT,2024-03-22 14:00:00,18.0,Air Canada,-9.11,-14.59,1030,51,3.13,248,56,Clouds,0.0,0.0
active,,OPF,2024-03-22 14:00:00,6.0,empty,-9.11,-14.59,1030,51,3.13,248,56,Clouds,0.0,0.0
landed,A67,AGP,2024-04-21 18:00:00,27.0,Air Transat,6.68,2.61,1011,59,7.2,230,100,Clouds,0.0,0.0
landed,A57,ALG,2024-04-21 16:00:00,5.0,Air Algerie,6.58,4.32,1012,63,3.13,270,100,Clouds,0.0,0.0
landed,A52,AMS,2024-04-21 22:00:00,17.0,Air Canada,8.24,6.06,1009,50,3.58,248,100,Clouds,0.0,0.0
landed,A58,AMS,2024-04-21 18:00:00,50.0,KLM,6.68,2.61,1011,59,7.2,230,100,Clouds,0.0,0.0
landed,C88,ATL,2024-04-21 18:00:00,53.0,Air Canada,6.68,2.61,1011,59,7.2,230,100,Clouds,0.0,0.0
landed,C86,ATL,2024-04-21 18:00:00,20.0,Delta Air Lines,6.68,2.61,1011,59,7.2,230,100,Clouds,0.0,0.0
landed,C84,ATL,2024-04-21 07:00:00,25.0,Delta Air Lines,3.58,1.46,1012,77,2.24,225,10,Clear,0.0,0.0
landed,C84,ATL,2024-04-21 13:00:00,18.0,Delta Air Lines,3.86,0.72,1013,73,3.58,248,100,Clouds,0.0,0.0
active,A64,AZS,2024-04-21 15:00:00,2.0,Air Transat,5.32,1.92,1013,70,4.63,260,75,Clouds,0.0,0.0
landed,A57,BOG,2024-04-21 23:00:00,5.0,SA AVIANCA,7.54,4.97,1009,53,4.02,248,100,Clouds,0.0,0.0
landed,C77,BOS,2024-04-21 16:00:00,21.0,Air Canada,6.58,4.32,1012,63,3.13,270,100,Clouds,0.0,0.0
landed,C82,BOS,2024-04-21 08:00:00,22.0,Air Canada,3.09,0.11,1012,76,3.13,248,11,Clouds,0.0,0.0
landed,C76,BOS,2024-04-21 13:00:00,9.0,Air Canada,3.86,0.72,1013,73,3.58,248,100,Clouds,0.0,0.0
scheduled,C82,BOS,2024-04-21 18:00:00,73.0,Air Canada,6.68,2.61,1011,59,7.2,230,100,Clouds,0.0,0.0
landed,A63,BRU,2024-04-21 17:00:00,20.0,Air Canada,6.2,3.01,1011,62,4.63,280,100,Clouds,0.0,0.0
active,,BTV,2024-04-21 09:00:00,,Private owner,2.82,1.7,1012,74,1.34,270,12,Clouds,0.0,0.0
scheduled,A51,CCC,2024-04-21 15:00:00,78.0,Air Canada Rouge,5.32,1.92,1013,70,4.63,260,75,Clouds,0.0,0.0
landed,A67,CCC,2024-04-21 16:00:00,24.0,Air Transat,6.58,4.32,1012,63,3.13,270,100,Clouds,0.0,0.0
active,A61,CCC,2024-04-21 06:00:00,13.0,Sunwing,3.8,3.8,1012,80,0.89,270,27,Clouds,0.0,0.0
landed,A52,CDG,2024-04-21 20:00:00,20.0,Air Canada,7.1,2.43,1010,55,9.77,240,100,Clouds,0.0,0.0
landed,A64,CDG,2024-04-21 18:00:00,34.0,Air Canada,6.68,2.61,1011,59,7.2,230,100,Clouds,0.0,0.0
landed,55,CDG,2024-04-21 17:00:00,21.0,Air France,6.2,3.01,1011,62,4.63,280,100,Clouds,0.0,0.0
landed,55,CDG,2024-04-21 19:00:00,73.0,Air France,6.94,2.78,1010,56,7.72,250,100,Clouds,0.0,0.0
landed,A68,CDG,2024-04-21 20:00:00,28.0,Air Transat,7.1,2.43,1010,55,9.77,240,100,Clouds,0.0,0.0
landed,C79,CLT,2024-04-21 14:00:00,14.0,American Airlines,4.39,0.27,1013,72,5.66,250,75,Clouds,0.0,0.0
landed,C83,CLT,2024-04-21 07:00:00,16.0,American Airlines,3.58,1.46,1012,77,2.24,225,10,Clear,0.0,0.0
landed,A60,CMN,2024-04-21 19:00:00,35.0,Air Canada,6.94,2.78,1010,56,7.72,250,100,Clouds,0.0,0.0
landed,A59,CMN,2024-04-21 12:00:00,33.0,Royal Air Maroc,3.58,0.1,1013,72,4.02,248,44,Clouds,0.0,0.0
scheduled,,CMN,2024-04-21 21:00:00,,Royal Air Maroc,7.2,3.28,1009,53,7.2,260,75,Clouds,0.0,0.0
scheduled,A59,CMN,2024-04-21 21:00:00,80.0,Wamos Air,7.2,3.28,1009,53,7.2,260,75,Clouds,0.0,0.0
landed,A55,CUN,2024-04-21 08:00:00,23.0,Air Canada,3.09,0.11,1012,76,3.13,248,11,Clouds,0.0,0.0
landed,A51,CUN,2024-04-21 13:00:00,16.0,Flair Airlines,3.86,0.72,1013,73,3.58,248,100,Clouds,0.0,0.0
landed,A66,CUN,2024-04-21 17:00:00,26.0,Air Canada Rouge,6.2,3.01,1011,62,4.63,280,100,Clouds,0.0,0.0
landed,A67,CUN,2024-04-21 07:00:00,20.0,Air Transat,3.58,1.46,1012,77,2.24,225,10,Clear,0.0,0.0
landed,A66,CUN,2024-04-21 14:00:00,22.0,Air Transat,4.39,0.27,1013,72,5.66,250,75,Clouds,0.0,0.0
landed,A68,CUN,2024-04-21 09:00:00,26.0,Sunwing,2.82,1.7,1012,74,1.34,270,12,Clouds,0.0,0.0
landed,A60,CUR,2024-04-21 09:00:00,4.0,Air Canada Rouge,2.82,1.7,1012,74,1.34,270,12,Clouds,0.0,0.0
landed,C84,DCA,2024-04-21 08:00:00,26.0,Air Canada,3.09,0.11,1012,76,3.13,248,11,Clouds,0.0,0.0
landed,C81,DCA,2024-04-21 13:00:00,11.0,Air Canada,3.86,0.72,1013,73,3.58,248,100,Clouds,0.0,0.0
landed,C83,DCA,2024-04-21 19:00:00,42.0,Air Canada,6.94,2.78,1010,56,7.72,250,100,Clouds,0.0,0.0
landed,C85,DEN,2024-04-21 08:00:00,26.0,Air Canada,3.09,0.11,1012,76,3.13,248,11,Clouds,0.0,0.0
landed,C81,DFW,2024-04-21 15:00:00,18.0,American Airlines,5.32,1.92,1013,70,4.63,260,75,Clouds,0.0,0.0
landed,C76,DFW,2024-04-21 19:00:00,84.0,Air Canada,6.94,2.78,1010,56,7.72,250,100,Clouds,0.0,0.0
active,A55,DOH,2024-04-21 21:00:00,29.0,Qatar Airways,7.2,3.28,1009,53,7.2,260,75,Clouds,0.0,0.0
landed,A59,LHR,2024-02-24 19:00:00,21.0,Air Canada,-9.39,-13.77,1013,44,2.24,293,6,Clear,0.0,0.0
landed,,LHR,2024-02-24 20:00:00,38.0,British Airways,-8.56,-12.8,1013,43,2.24,270,33,Clouds,0.0,0.0
landed,A60,LIR,2024-02-24 08:00:00,29.0,Air Canada,-13.21,-18.26,1009,65,2.24,338,20,Clouds,0.0,0.0
landed,A67,LIR,2024-02-24 11:00:00,15.0,Air Transat,-15.66,-20.27,1012,68,1.79,338,11,Clouds,0.0,0.0
