Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number,Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
landed,YUL,C88,CLT,2024-02-23 07:00:00,2024-02-23 07:00:00,30.0,American Airlines,AA5037,2024-02-23 07:00:00,1.11,-2.64,1001,95,3.6,180,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A64,CMN,2024-02-23 09:00:00,2024-02-23 09:00:00,54.0,Royal Air Maroc,AT207,2024-02-23 09:00:00,1.3,-2.41,999,94,3.6,180,100,Mist,mist,0.0,0.0
active,YUL,A55,CMN,2024-02-23 20:00:00,,346.0,Royal Air Maroc,AT209,2024-02-23 20:00:00,5.55,5.55,997,77,0.89,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A55,CUN,2024-02-23 08:00:00,2024-02-23 08:00:00,11.0,Air Canada,AC926,2024-02-23 08:00:00,1.11,-2.24,1000,95,3.09,150,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A59,CUN,2024-02-23 13:00:00,2024-02-23 14:00:00,45.0,Flair Airlines,F82100,2024-02-23 13:00:00,1.38,-1.46,999,94,2.57,180,100,Mist,mist,0.0,0.0
landed,YUL,A68,CUN,2024-02-23 17:00:00,2024-02-23 17:00:00,42.0,Air Canada Rouge,RV1884,2024-02-23 17:00:00,4.32,1.01,998,83,4.02,270,98,Clouds,overcast clouds,0.0,0.0
landed,YUL,A61,CUN,2024-02-23 07:00:00,2024-02-23 07:00:00,28.0,Air Transat,TS538,2024-02-23 07:00:00,1.11,-2.64,1001,95,3.6,180,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A63,CUN,2024-02-23 14:00:00,2024-02-23 15:00:00,76.0,Air Transat,TS938,2024-02-23 14:00:00,2.16,-0.98,999,94,3.09,200,100,Mist,mist,0.0,0.0
landed,YUL,A55,CUN,2024-02-23 10:00:00,2024-02-23 10:00:00,10.0,Sunwing,WG5357,2024-02-23 10:00:00,1.28,-2.79,999,94,4.12,180,100,Mist,mist,0.0,0.0
landed,YUL,A59,CUN,2024-02-23 08:00:00,2024-02-23 08:00:00,12.0,Sunwing,WG563,2024-02-23 08:00:00,1.11,-2.24,1000,95,3.09,150,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,A58,CYO,2024-02-23 15:00:00,2024-02-23 16:00:00,59.0,Sunwing,WG614,2024-02-23 15:00:00,2.64,0.04,999,92,2.57,220,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A65,CZM,2024-02-23 07:00:00,2024-02-23 07:00:00,12.0,Air Transat,TS328,2024-02-23 07:00:00,1.11,-2.64,1001,95,3.6,180,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,,DCA,2024-02-23 19:00:00,2024-02-23 20:00:00,21.0,Air Canada,AC825,2024-02-23 19:00:00,5.45,3.29,997,78,2.68,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C83,DCA,2024-02-23 08:00:00,2024-02-23 08:00:00,3.0,Air Canada,AC8821,2024-02-23 08:00:00,1.11,-2.24,1000,95,3.09,150,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C77,DCA,2024-02-23 13:00:00,2024-02-23 13:00:00,9.0,Air Canada,AC8823,2024-02-23 13:00:00,1.38,-1.46,999,94,2.57,180,100,Mist,mist,0.0,0.0
scheduled,YUL,C81,DCA,2024-02-23 19:00:00,,21.0,Air Canada,AC8825,2024-02-23 19:00:00,5.45,3.29,997,78,2.68,248,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,,DCA,2024-02-23 19:00:00,,21.0,Jazz,QK825,2024-02-23 19:00:00,5.45,3.29,997,78,2.68,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A51,DEL,2024-02-23 20:00:00,2024-02-23 21:00:00,43.0,Air Canada,AC50,2024-02-23 20:00:00,5.55,5.55,997,77,0.89,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C80,DEN,2024-02-23 08:00:00,2024-02-23 08:00:00,18.0,Air Canada,AC1073,2024-02-23 08:00:00,1.11,-2.24,1000,95,3.09,150,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C81,DFW,2024-02-23 15:00:00,2024-02-23 16:00:00,26.0,American Airlines,AA1964,2024-02-23 15:00:00,2.64,0.04,999,92,2.57,220,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C74,DFW,2024-02-23 18:00:00,2024-02-23 19:00:00,26.0,Air Canada,AC8813,2024-02-23 18:00:00,4.98,0.24,997,78,7.72,250,75,Clouds,broken clouds,0.0,0.0
landed,YUL,A64,DOH,2024-02-23 20:00:00,2024-02-23 21:00:00,20.0,Qatar Airways,QR764,2024-02-23 20:00:00,5.55,5.55,997,77,0.89,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,,DTW,2024-02-23 11:00:00,2024-02-23 12:00:00,60.0,Hop-A-Jet,,2024-02-23 11:00:00,1.28,-1.59,999,94,2.59,189,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C85,DTW,2024-02-23 13:00:00,2024-02-23 13:00:00,14.0,Air Canada,AC8581,2024-02-23 13:00:00,1.38,-1.46,999,94,2.57,180,100,Mist,mist,0.0,0.0
landed,YUL,C86,DTW,2024-02-25 06:00:00,2024-02-25 06:00:00,32.0,Delta Air Lines,DL4869,2024-02-25 06:00:00,-12.8,-12.8,1018,66,0.45,203,8,Clear,clear sky,0.0,0.0
active,YUL,C87,DTW,2024-02-25 13:00:00,2024-02-25 13:00:00,8.0,Delta Air Lines,DL4870,2024-02-25 13:00:00,-9.5,-9.5,1018,71,0.89,180,15,Clouds,few clouds,0.0,0.0
